datetime,power_kW
2023-04-01 00:00:00+00:00,49.132289963810955
2023-04-01 01:00:00+00:00,26.73236918958117
2023-04-01 02:00:00+00:00,57.24532375140868
2023-04-01 03:00:00+00:00,43.64944921828906
2023-04-01 04:00:00+00:00,55.26360405190252
2023-04-01 05:00:00+00:00,71.43891631066008
2023-04-01 06:00:00+00:00,167.90111856191498
2023-04-01 07:00:00+00:00,176.9767309801411
2023-04-01 08:00:00+00:00,288.4859052707101
2023-04-01 09:00:00+00:00,258.59342368679233
2023-04-01 10:00:00+00:00,321.3834676990673
2023-04-01 11:00:00+00:00,261.9741258909665
2023-04-01 12:00:00+00:00,270.89005120932427
2023-04-01 13:00:00+00:00,259.6083588965437
2023-04-01 14:00:00+00:00,231.38847796828753
2023-04-01 15:00:00+00:00,225.2661318887385
2023-04-01 16:00:00+00:00,234.86578935799608
2023-04-01 17:00:00+00:00,299.03705301860106
2023-04-01 18:00:00+00:00,119.19539340982442
2023-04-01 19:00:00+00:00,122.2216677941663
2023-04-01 20:00:00+00:00,85.21650017976359
2023-04-01 21:00:00+00:00,107.17101810085664
2023-04-01 22:00:00+00:00,124.19781218396106
2023-04-01 23:00:00+00:00,141.2532967326941
2023-04-02 00:00:00+00:00,36.568799030784696
2023-04-02 01:00:00+00:00,23.56327538975541
2023-04-02 02:00:00+00:00,70.12467233726743
2023-04-02 03:00:00+00:00,107.45558788361215
2023-04-02 04:00:00+00:00,66.39032965714986
2023-04-02 05:00:00+00:00,60.11797505108535
2023-04-02 06:00:00+00:00,130.42219350588923
2023-04-02 07:00:00+00:00,131.37424511269523
2023-04-02 08:00:00+00:00,240.6731083598445
2023-04-02 09:00:00+00:00,284.0897710666015
2023-04-02 10:00:00+00:00,327.154748116074
2023-04-02 11:00:00+00:00,260.70404217437454
2023-04-02 12:00:00+00:00,308.7037984020929
2023-04-02 13:00:00+00:00,228.9891122137181
2023-04-02 14:00:00+00:00,283.97561256338435
2023-04-02 15:00:00+00:00,317.12043292948687
2023-04-02 16:00:00+00:00,270.29994438382863
2023-04-02 17:00:00+00:00,248.40610493636888
2023-04-02 18:00:00+00:00,135.09251369469737
2023-04-02 19:00:00+00:00,88.19665131916757
2023-04-02 20:00:00+00:00,110.176562819331
2023-04-02 21:00:00+00:00,147.7047585466768
2023-04-02 22:00:00+00:00,119.19165574908266
2023-04-02 23:00:00+00:00,125.50922707509388
2023-04-03 00:00:00+00:00,110.22277915376841
2023-04-03 01:00:00+00:00,107.29215789294554
2023-04-03 02:00:00+00:00,96.4258173340881
2023-04-03 03:00:00+00:00,65.4176900075382
2023-04-03 04:00:00+00:00,108.92147814557754
2023-04-03 05:00:00+00:00,127.02436257765027
2023-04-03 06:00:00+00:00,256.93329260761755
2023-04-03 07:00:00+00:00,268.5191470362239
2023-04-03 08:00:00+00:00,472.68510630222437
2023-04-03 09:00:00+00:00,500.254244806585
2023-04-03 10:00:00+00:00,496.5032286877463
2023-04-03 11:00:00+00:00,424.8647715955707
2023-04-03 12:00:00+00:00,424.77070773706106
2023-04-03 13:00:00+00:00,452.83589990967454
2023-04-03 14:00:00+00:00,484.90231533064
2023-04-03 15:00:00+00:00,467.0797288091036
2023-04-03 16:00:00+00:00,442.39472390917433
2023-04-03 17:00:00+00:00,441.74167269765337
2023-04-03 18:00:00+00:00,192.35719683695282
2023-04-03 19:00:00+00:00,204.8236558266835
2023-04-03 20:00:00+00:00,154.76976836227036
2023-04-03 21:00:00+00:00,245.04364786650717
2023-04-03 22:00:00+00:00,193.68122980687767
2023-04-03 23:00:00+00:00,181.6457030853303
2023-04-04 00:00:00+00:00,124.01210275783872
2023-04-04 01:00:00+00:00,74.72317100507568
2023-04-04 02:00:00+00:00,110.72064516901088
2023-04-04 03:00:00+00:00,53.88529792875707
2023-04-04 04:00:00+00:00,146.2939785361923
2023-04-04 05:00:00+00:00,117.0437799069636
2023-04-04 06:00:00+00:00,262.0845883868924
2023-04-04 07:00:00+00:00,238.13023802106832
2023-04-04 08:00:00+00:00,448.3071184832095
2023-04-04 09:00:00+00:00,455.76070307801365
2023-04-04 10:00:00+00:00,492.8523397397683
2023-04-04 11:00:00+00:00,407.1102276908382
2023-04-04 12:00:00+00:00,400.15038328145215
2023-04-04 13:00:00+00:00,458.6976196014082
2023-04-04 14:00:00+00:00,432.3480779536533
2023-04-04 15:00:00+00:00,442.5501459174398
2023-04-04 16:00:00+00:00,454.01016782929804
2023-04-04 17:00:00+00:00,425.67646980019737
2023-04-04 18:00:00+00:00,179.854006684893
2023-04-04 19:00:00+00:00,211.9383314348565
2023-04-04 20:00:00+00:00,160.84347443088362
2023-04-04 21:00:00+00:00,206.60538290958834
2023-04-04 22:00:00+00:00,170.7795094107492
2023-04-04 23:00:00+00:00,160.65576049679524
2023-04-05 00:00:00+00:00,49.840221326967765
2023-04-05 01:00:00+00:00,107.64887158389104
2023-04-05 02:00:00+00:00,85.38457718519899
2023-04-05 03:00:00+00:00,127.0134526056258
2023-04-05 04:00:00+00:00,80.71423477645509
2023-04-05 05:00:00+00:00,84.02083340504318
2023-04-05 06:00:00+00:00,206.57860168119896
2023-04-05 07:00:00+00:00,273.45275244365115
2023-04-05 08:00:00+00:00,455.9883062118614
2023-04-05 09:00:00+00:00,465.7162443937781
2023-04-05 10:00:00+00:00,431.40405253216557
2023-04-05 11:00:00+00:00,492.36482471088084
2023-04-05 12:00:00+00:00,496.60697378992785
2023-04-05 13:00:00+00:00,457.40732863101147
2023-04-05 14:00:00+00:00,464.7810163405287
2023-04-05 15:00:00+00:00,484.3136652439664
2023-04-05 16:00:00+00:00,444.2703261259357
2023-04-05 17:00:00+00:00,349.27547870722515
2023-04-05 18:00:00+00:00,224.03034507406244
2023-04-05 19:00:00+00:00,247.06060066739283
2023-04-05 20:00:00+00:00,178.47974358136355
2023-04-05 21:00:00+00:00,162.53198123411514
2023-04-05 22:00:00+00:00,200.56611560129406
2023-04-05 23:00:00+00:00,181.44410690505293
2023-04-06 00:00:00+00:00,114.94162213854617
2023-04-06 01:00:00+00:00,99.52761603441805
2023-04-06 02:00:00+00:00,109.08134877130747
2023-04-06 03:00:00+00:00,103.29945407583381
2023-04-06 04:00:00+00:00,113.92890233890452
2023-04-06 05:00:00+00:00,57.049931191281
2023-04-06 06:00:00+00:00,256.1355658174612
2023-04-06 07:00:00+00:00,249.4565896738781
2023-04-06 08:00:00+00:00,445.46851494801746
2023-04-06 09:00:00+00:00,463.4095912226275
2023-04-06 10:00:00+00:00,415.70102779806246
2023-04-06 11:00:00+00:00,467.17122682247714
2023-04-06 12:00:00+00:00,447.28712684063765
2023-04-06 13:00:00+00:00,426.6510236449752
2023-04-06 14:00:00+00:00,452.6863435251604
2023-04-06 15:00:00+00:00,477.3220642363388
2023-04-06 16:00:00+00:00,443.89236009528304
2023-04-06 17:00:00+00:00,429.9636347268994
2023-04-06 18:00:00+00:00,152.29700422309907
2023-04-06 19:00:00+00:00,171.29774295334548
2023-04-06 20:00:00+00:00,182.6209523800344
2023-04-06 21:00:00+00:00,192.71358208152446
2023-04-06 22:00:00+00:00,187.13391265088848
2023-04-06 23:00:00+00:00,178.76787250563515
2023-04-07 00:00:00+00:00,141.83606990077763
2023-04-07 01:00:00+00:00,122.25662853851334
2023-04-07 02:00:00+00:00,112.4598553743953
2023-04-07 03:00:00+00:00,72.76633118103588
2023-04-07 04:00:00+00:00,103.60832428994024
2023-04-07 05:00:00+00:00,80.10383616105769
2023-04-07 06:00:00+00:00,269.13690987425844
2023-04-07 07:00:00+00:00,228.24471493033633
2023-04-07 08:00:00+00:00,452.734533753579
2023-04-07 09:00:00+00:00,462.9130767819792
2023-04-07 10:00:00+00:00,430.6134040496653
2023-04-07 11:00:00+00:00,446.7405664019759
2023-04-07 12:00:00+00:00,432.12744932644506
2023-04-07 13:00:00+00:00,467.01590983826327
2023-04-07 14:00:00+00:00,481.06329628142083
2023-04-07 15:00:00+00:00,494.5324029900235
2023-04-07 16:00:00+00:00,457.634799823084
2023-04-07 17:00:00+00:00,444.1878882172447
2023-04-07 18:00:00+00:00,272.7397053513506
2023-04-07 19:00:00+00:00,187.99961460766147
2023-04-07 20:00:00+00:00,168.3035948966065
2023-04-07 21:00:00+00:00,180.96768459816155
2023-04-07 22:00:00+00:00,212.63080464340666
2023-04-07 23:00:00+00:00,209.511772631892
2023-04-08 00:00:00+00:00,89.30981779314972
2023-04-08 01:00:00+00:00,102.86037274035534
2023-04-08 02:00:00+00:00,45.85355345899332
2023-04-08 03:00:00+00:00,28.977340239114497
2023-04-08 04:00:00+00:00,65.98626301027488
2023-04-08 05:00:00+00:00,76.4417606506515
2023-04-08 06:00:00+00:00,176.6437396370164
2023-04-08 07:00:00+00:00,157.31592698200652
2023-04-08 08:00:00+00:00,248.60755389934585
2023-04-08 09:00:00+00:00,261.7425385401541
2023-04-08 10:00:00+00:00,308.4249712573001
2023-04-08 11:00:00+00:00,332.13140369393267
2023-04-08 12:00:00+00:00,273.57022522710815
2023-04-08 13:00:00+00:00,278.6219680849699
2023-04-08 14:00:00+00:00,255.98081589192694
2023-04-08 15:00:00+00:00,280.13567802231296
2023-04-08 16:00:00+00:00,282.79156859499005
2023-04-08 17:00:00+00:00,213.1196405345052
2023-04-08 18:00:00+00:00,157.33020776932838
2023-04-08 19:00:00+00:00,133.98788798097945
2023-04-08 20:00:00+00:00,106.45719647305958
2023-04-08 21:00:00+00:00,130.68759814898596
2023-04-08 22:00:00+00:00,109.39230082694368
2023-04-08 23:00:00+00:00,79.4140815795685
2023-04-09 00:00:00+00:00,108.79609313987697
2023-04-09 01:00:00+00:00,47.31462442964619
2023-04-09 02:00:00+00:00,38.09943135427255
2023-04-09 03:00:00+00:00,68.30478855641164
2023-04-09 04:00:00+00:00,47.198272097413856
2023-04-09 05:00:00+00:00,71.20892665178718
2023-04-09 06:00:00+00:00,142.04548728531412
2023-04-09 07:00:00+00:00,182.95721614016514
2023-04-09 08:00:00+00:00,261.7344341685648
2023-04-09 09:00:00+00:00,270.6338198194541
2023-04-09 10:00:00+00:00,285.2655037561055
2023-04-09 11:00:00+00:00,245.94620957771204
2023-04-09 12:00:00+00:00,307.29174301902964
2023-04-09 13:00:00+00:00,277.62247524352705
2023-04-09 14:00:00+00:00,246.53360299812604
2023-04-09 15:00:00+00:00,264.4435610758422
2023-04-09 16:00:00+00:00,236.01436209371104
2023-04-09 17:00:00+00:00,245.20188082729408
2023-04-09 18:00:00+00:00,107.83411119419367
2023-04-09 19:00:00+00:00,170.44588583798136
2023-04-09 20:00:00+00:00,125.9072819980954
2023-04-09 21:00:00+00:00,107.14909145125189
2023-04-09 22:00:00+00:00,93.41443112727826
2023-04-09 23:00:00+00:00,136.18207899294075
2023-04-10 00:00:00+00:00,153.90543677361978
2023-04-10 01:00:00+00:00,126.40272742615689
2023-04-10 02:00:00+00:00,79.58771544684757
2023-04-10 03:00:00+00:00,110.48070557571583
2023-04-10 04:00:00+00:00,90.21475289513842
2023-04-10 05:00:00+00:00,142.66625639203673
2023-04-10 06:00:00+00:00,210.65525889591217
2023-04-10 07:00:00+00:00,214.03862745231808
2023-04-10 08:00:00+00:00,473.1047076492489
2023-04-10 09:00:00+00:00,446.6386894715398
2023-04-10 10:00:00+00:00,453.3819647297569
2023-04-10 11:00:00+00:00,428.58803055172416
2023-04-10 12:00:00+00:00,453.4257317917463
2023-04-10 13:00:00+00:00,400.4428112255425
2023-04-10 14:00:00+00:00,443.710457784783
2023-04-10 15:00:00+00:00,443.4034874722208
2023-04-10 16:00:00+00:00,402.93173181327654
2023-04-10 17:00:00+00:00,439.4737380665781
2023-04-10 18:00:00+00:00,213.44872068908256
2023-04-10 19:00:00+00:00,194.42703937429258
2023-04-10 20:00:00+00:00,202.28131513253712
2023-04-10 21:00:00+00:00,170.80727907969856
2023-04-10 22:00:00+00:00,183.0088622924841
2023-04-10 23:00:00+00:00,226.00998852287708
2023-04-11 00:00:00+00:00,111.70861870458212
2023-04-11 01:00:00+00:00,102.37055991198795
2023-04-11 02:00:00+00:00,133.13654631442697
2023-04-11 03:00:00+00:00,83.29265055952473
2023-04-11 04:00:00+00:00,120.29983203505518
2023-04-11 05:00:00+00:00,91.71483177979573
2023-04-11 06:00:00+00:00,219.2800099433327
2023-04-11 07:00:00+00:00,262.0686681950103
2023-04-11 08:00:00+00:00,482.3461372728162
2023-04-11 09:00:00+00:00,411.96451925384093
2023-04-11 10:00:00+00:00,421.76637082299277
2023-04-11 11:00:00+00:00,417.96869029827064
2023-04-11 12:00:00+00:00,482.6740618457368
2023-04-11 13:00:00+00:00,474.1685764804838
2023-04-11 14:00:00+00:00,505.4618992186998
2023-04-11 15:00:00+00:00,449.273817156151
2023-04-11 16:00:00+00:00,445.42502624349885
2023-04-11 17:00:00+00:00,435.15439634344875
2023-04-11 18:00:00+00:00,161.02054445677422
2023-04-11 19:00:00+00:00,168.81654032196099
2023-04-11 20:00:00+00:00,201.61346907293168
2023-04-11 21:00:00+00:00,216.76666910346987
2023-04-11 22:00:00+00:00,178.19136450934596
2023-04-11 23:00:00+00:00,204.2917912917106
2023-04-12 00:00:00+00:00,86.98672247532929
2023-04-12 01:00:00+00:00,117.35706889846082
2023-04-12 02:00:00+00:00,125.57591922302339
2023-04-12 03:00:00+00:00,94.93347744692947
2023-04-12 04:00:00+00:00,110.62769335128345
2023-04-12 05:00:00+00:00,76.90555912300441
2023-04-12 06:00:00+00:00,235.56850366363858
2023-04-12 07:00:00+00:00,268.88521990395094
2023-04-12 08:00:00+00:00,423.91161736607376
2023-04-12 09:00:00+00:00,488.5860446027859
2023-04-12 10:00:00+00:00,495.38835191755317
2023-04-12 11:00:00+00:00,402.98157814552263
2023-04-12 12:00:00+00:00,456.0981669145735
2023-04-12 13:00:00+00:00,437.87614243302374
2023-04-12 14:00:00+00:00,445.9644845008844
2023-04-12 15:00:00+00:00,442.8285018366046
2023-04-12 16:00:00+00:00,471.92400662878725
2023-04-12 17:00:00+00:00,475.0122315260363
2023-04-12 18:00:00+00:00,231.83678363031353
2023-04-12 19:00:00+00:00,224.06984403754979
2023-04-12 20:00:00+00:00,230.9421973069945
2023-04-12 21:00:00+00:00,159.94741636071035
2023-04-12 22:00:00+00:00,197.46661924011647
2023-04-12 23:00:00+00:00,227.19747738529975
2023-04-13 00:00:00+00:00,120.9932027498644
2023-04-13 01:00:00+00:00,86.92140116161961
2023-04-13 02:00:00+00:00,89.23851958557887
2023-04-13 03:00:00+00:00,116.49322174298385
2023-04-13 04:00:00+00:00,114.8425639778153
2023-04-13 05:00:00+00:00,74.21894303083312
2023-04-13 06:00:00+00:00,281.6353410731492
2023-04-13 07:00:00+00:00,313.16320476461686
2023-04-13 08:00:00+00:00,415.70674014411196
2023-04-13 09:00:00+00:00,419.6936528084305
2023-04-13 10:00:00+00:00,451.3366665820476
2023-04-13 11:00:00+00:00,432.41852141399363
2023-04-13 12:00:00+00:00,447.80701600301
2023-04-13 13:00:00+00:00,439.98694087616536
2023-04-13 14:00:00+00:00,459.0189416194152
2023-04-13 15:00:00+00:00,437.25097934901316
2023-04-13 16:00:00+00:00,411.44538429582695
2023-04-13 17:00:00+00:00,460.311671647771
2023-04-13 18:00:00+00:00,154.38317687936222
2023-04-13 19:00:00+00:00,198.24534815571005
2023-04-13 20:00:00+00:00,195.3521907533581
2023-04-13 21:00:00+00:00,198.73717474939363
2023-04-13 22:00:00+00:00,197.11333458932887
2023-04-13 23:00:00+00:00,212.41079314789943
2023-04-14 00:00:00+00:00,127.8939872397239
2023-04-14 01:00:00+00:00,82.45430912987707
2023-04-14 02:00:00+00:00,115.24591996079985
2023-04-14 03:00:00+00:00,106.56356672531959
2023-04-14 04:00:00+00:00,80.5183870133786
2023-04-14 05:00:00+00:00,130.47312527999242
2023-04-14 06:00:00+00:00,246.99845256962163
2023-04-14 07:00:00+00:00,259.0633469182222
2023-04-14 08:00:00+00:00,467.40857795379986
2023-04-14 09:00:00+00:00,417.63847840908227
2023-04-14 10:00:00+00:00,494.56431692746145
2023-04-14 11:00:00+00:00,410.85347107986144
2023-04-14 12:00:00+00:00,443.08436653071755
2023-04-14 13:00:00+00:00,370.6275195317036
2023-04-14 14:00:00+00:00,487.87525959212854
2023-04-14 15:00:00+00:00,428.42037463711387
2023-04-14 16:00:00+00:00,454.4606294444882
2023-04-14 17:00:00+00:00,517.6300716130246
2023-04-14 18:00:00+00:00,236.97656303379665
2023-04-14 19:00:00+00:00,157.2357037104015
2023-04-14 20:00:00+00:00,218.81395518951228
2023-04-14 21:00:00+00:00,231.94907176778938
2023-04-14 22:00:00+00:00,186.6770125516674
2023-04-14 23:00:00+00:00,193.96357545962778
2023-04-15 00:00:00+00:00,39.99361921237886
2023-04-15 01:00:00+00:00,37.840036345061876
2023-04-15 02:00:00+00:00,58.501627529268845
2023-04-15 03:00:00+00:00,34.933328474087496
2023-04-15 04:00:00+00:00,107.9758514718879
2023-04-15 05:00:00+00:00,21.295689738906262
2023-04-15 06:00:00+00:00,110.01185593436679
2023-04-15 07:00:00+00:00,108.36294235742983
2023-04-15 08:00:00+00:00,322.80904871608857
2023-04-15 09:00:00+00:00,295.1924324195538
2023-04-15 10:00:00+00:00,295.41352659214056
2023-04-15 11:00:00+00:00,291.6823521559105
2023-04-15 12:00:00+00:00,278.6614824059198
2023-04-15 13:00:00+00:00,248.50194884516551
2023-04-15 14:00:00+00:00,331.5425157257428
2023-04-15 15:00:00+00:00,243.17502486836767
2023-04-15 16:00:00+00:00,274.0027038161065
2023-04-15 17:00:00+00:00,255.73839158896405
2023-04-15 18:00:00+00:00,104.24136286310724
2023-04-15 19:00:00+00:00,117.4709900316805
2023-04-15 20:00:00+00:00,142.26283300311061
2023-04-15 21:00:00+00:00,88.06534836521425
2023-04-15 22:00:00+00:00,105.50587818129841
2023-04-15 23:00:00+00:00,76.10335681876614
2023-04-16 00:00:00+00:00,50.717161681043194
2023-04-16 01:00:00+00:00,33.67558702898237
2023-04-16 02:00:00+00:00,55.30509993895749
2023-04-16 03:00:00+00:00,90.3009222500762
2023-04-16 04:00:00+00:00,65.46197653730822
2023-04-16 05:00:00+00:00,93.62162516004926
2023-04-16 06:00:00+00:00,147.4828089669654
2023-04-16 07:00:00+00:00,164.33768266007263
2023-04-16 08:00:00+00:00,304.50605657782353
2023-04-16 09:00:00+00:00,282.3631015119362
2023-04-16 10:00:00+00:00,288.0390799824942
2023-04-16 11:00:00+00:00,257.7192857689067
2023-04-16 12:00:00+00:00,294.37201022671206
2023-04-16 13:00:00+00:00,340.0822184515915
2023-04-16 14:00:00+00:00,277.37453928014367
2023-04-16 15:00:00+00:00,258.94440095683433
2023-04-16 16:00:00+00:00,280.567083441529
2023-04-16 17:00:00+00:00,291.25021747023743
2023-04-16 18:00:00+00:00,99.33019238444399
2023-04-16 19:00:00+00:00,154.06093261342954
2023-04-16 20:00:00+00:00,147.92406546835326
2023-04-16 21:00:00+00:00,132.0970734002034
2023-04-16 22:00:00+00:00,86.73115655594782
2023-04-16 23:00:00+00:00,140.5158438610835
2023-04-17 00:00:00+00:00,21.711941896819937
2023-04-17 01:00:00+00:00,43.18106416232656
2023-04-17 02:00:00+00:00,88.95059348868763
2023-04-17 03:00:00+00:00,100.88876286441695
2023-04-17 04:00:00+00:00,115.71213444215886
2023-04-17 05:00:00+00:00,112.29120775857126
2023-04-17 06:00:00+00:00,238.2691291323348
2023-04-17 07:00:00+00:00,252.6295706472339
2023-04-17 08:00:00+00:00,408.5482076986811
2023-04-17 09:00:00+00:00,448.44169552093166
2023-04-17 10:00:00+00:00,453.70711784459263
2023-04-17 11:00:00+00:00,470.02660907226146
2023-04-17 12:00:00+00:00,486.1342685977283
2023-04-17 13:00:00+00:00,440.59549755912013
2023-04-17 14:00:00+00:00,451.9364322074154
2023-04-17 15:00:00+00:00,462.21723811269925
2023-04-17 16:00:00+00:00,474.07175504677093
2023-04-17 17:00:00+00:00,471.416423013325
2023-04-17 18:00:00+00:00,159.00546727912794
2023-04-17 19:00:00+00:00,211.01526718599277
2023-04-17 20:00:00+00:00,176.20871329598236
2023-04-17 21:00:00+00:00,247.02046831645498
2023-04-17 22:00:00+00:00,189.92702981227606
2023-04-17 23:00:00+00:00,160.34770274372596
2023-04-18 00:00:00+00:00,71.80282425550482
2023-04-18 01:00:00+00:00,55.483885214937054
2023-04-18 02:00:00+00:00,97.41316053413178
2023-04-18 03:00:00+00:00,62.8476266535459
2023-04-18 04:00:00+00:00,119.648081087292
2023-04-18 05:00:00+00:00,116.91257257394587
2023-04-18 06:00:00+00:00,244.28911746964727
2023-04-18 07:00:00+00:00,255.4668644085838
2023-04-18 08:00:00+00:00,421.3161770092948
2023-04-18 09:00:00+00:00,483.65994256234313
2023-04-18 10:00:00+00:00,474.23180529977407
2023-04-18 11:00:00+00:00,417.46991482532974
2023-04-18 12:00:00+00:00,427.361270882939
2023-04-18 13:00:00+00:00,469.4238462916433
2023-04-18 14:00:00+00:00,508.3375417084076
2023-04-18 15:00:00+00:00,436.1654131916342
2023-04-18 16:00:00+00:00,477.12603285621157
2023-04-18 17:00:00+00:00,448.25681841620354
2023-04-18 18:00:00+00:00,207.54163448594
2023-04-18 19:00:00+00:00,183.30585963371252
2023-04-18 20:00:00+00:00,172.2006215912336
2023-04-18 21:00:00+00:00,245.11178618926334
2023-04-18 22:00:00+00:00,212.37934788876973
2023-04-18 23:00:00+00:00,216.29796733127196
2023-04-19 00:00:00+00:00,104.82428727937176
2023-04-19 01:00:00+00:00,137.32779474317246
2023-04-19 02:00:00+00:00,113.21923802518857
2023-04-19 03:00:00+00:00,71.51617809388875
2023-04-19 04:00:00+00:00,81.84803000021142
2023-04-19 05:00:00+00:00,182.0310703639942
2023-04-19 06:00:00+00:00,220.10296183929617
2023-04-19 07:00:00+00:00,242.43552314788718
2023-04-19 08:00:00+00:00,426.31087946911686
2023-04-19 09:00:00+00:00,454.58785102389436
2023-04-19 10:00:00+00:00,452.84364087810565
2023-04-19 11:00:00+00:00,442.61702207632084
2023-04-19 12:00:00+00:00,420.4199654959215
2023-04-19 13:00:00+00:00,439.8978699691773
2023-04-19 14:00:00+00:00,407.08057668124246
2023-04-19 15:00:00+00:00,473.1087876975034
2023-04-19 16:00:00+00:00,423.017116304845
2023-04-19 17:00:00+00:00,461.773722414267
2023-04-19 18:00:00+00:00,186.79678968453499
2023-04-19 19:00:00+00:00,209.201648287589
2023-04-19 20:00:00+00:00,207.19185110064436
2023-04-19 21:00:00+00:00,199.3716095036857
2023-04-19 22:00:00+00:00,219.9620770668608
2023-04-19 23:00:00+00:00,219.80101276693267
2023-04-20 00:00:00+00:00,79.21041810135678
2023-04-20 01:00:00+00:00,124.15572268151712
2023-04-20 02:00:00+00:00,117.50714734696437
2023-04-20 03:00:00+00:00,77.6547934338571
2023-04-20 04:00:00+00:00,110.4123479708043
2023-04-20 05:00:00+00:00,137.0261647716062
2023-04-20 06:00:00+00:00,246.65643083906554
2023-04-20 07:00:00+00:00,284.95738621414927
2023-04-20 08:00:00+00:00,461.8824536428042
2023-04-20 09:00:00+00:00,471.587168667041
2023-04-20 10:00:00+00:00,429.1525364894188
2023-04-20 11:00:00+00:00,501.4358265611658
2023-04-20 12:00:00+00:00,473.1854896960155
2023-04-20 13:00:00+00:00,488.1693128208212
2023-04-20 14:00:00+00:00,462.31348610167424
2023-04-20 15:00:00+00:00,488.3162172588559
2023-04-20 16:00:00+00:00,453.7943621104461
2023-04-20 17:00:00+00:00,474.2507798362016
2023-04-20 18:00:00+00:00,199.40485287666348
2023-04-20 19:00:00+00:00,210.85828526706072
2023-04-20 20:00:00+00:00,202.2904991281744
2023-04-20 21:00:00+00:00,189.82231312719756
2023-04-20 22:00:00+00:00,187.5743845352656
2023-04-20 23:00:00+00:00,170.2665074809077
2023-04-21 00:00:00+00:00,77.7987957240048
2023-04-21 01:00:00+00:00,58.212477621542554
2023-04-21 02:00:00+00:00,103.69835678656206
2023-04-21 03:00:00+00:00,89.51116979762041
2023-04-21 04:00:00+00:00,93.09028274278438
2023-04-21 05:00:00+00:00,116.74137488597125
2023-04-21 06:00:00+00:00,250.99320930090562
2023-04-21 07:00:00+00:00,265.3505313249109
2023-04-21 08:00:00+00:00,447.7207105237299
2023-04-21 09:00:00+00:00,438.65081574622064
2023-04-21 10:00:00+00:00,422.26369887713076
2023-04-21 11:00:00+00:00,462.1362630408124
2023-04-21 12:00:00+00:00,431.87245814299007
2023-04-21 13:00:00+00:00,434.86608606047105
2023-04-21 14:00:00+00:00,448.1436102009932
2023-04-21 15:00:00+00:00,463.2762871514292
2023-04-21 16:00:00+00:00,464.3297090461747
2023-04-21 17:00:00+00:00,441.8233173823106
2023-04-21 18:00:00+00:00,212.45026285939898
2023-04-21 19:00:00+00:00,190.7153012779973
2023-04-21 20:00:00+00:00,193.65985411104165
2023-04-21 21:00:00+00:00,176.06813289263658
2023-04-21 22:00:00+00:00,264.5330557140694
2023-04-21 23:00:00+00:00,254.01047956904432
2023-04-22 00:00:00+00:00,90.88081629424167
2023-04-22 01:00:00+00:00,84.18090810142834
2023-04-22 02:00:00+00:00,85.31217968090235
2023-04-22 03:00:00+00:00,91.35920371442651
2023-04-22 04:00:00+00:00,58.3614035611381
2023-04-22 05:00:00+00:00,73.21073159374383
2023-04-22 06:00:00+00:00,132.935396747003
2023-04-22 07:00:00+00:00,172.21145252170976
2023-04-22 08:00:00+00:00,247.387454698517
2023-04-22 09:00:00+00:00,317.19879109654113
2023-04-22 10:00:00+00:00,232.22813673579313
2023-04-22 11:00:00+00:00,243.9251524815603
2023-04-22 12:00:00+00:00,305.5890721506226
2023-04-22 13:00:00+00:00,238.9026260309989
2023-04-22 14:00:00+00:00,258.1552400035112
2023-04-22 15:00:00+00:00,261.7057347340198
2023-04-22 16:00:00+00:00,246.64369008248593
2023-04-22 17:00:00+00:00,264.26420801470704
2023-04-22 18:00:00+00:00,97.53080658288876
2023-04-22 19:00:00+00:00,117.27473511335651
2023-04-22 20:00:00+00:00,108.16840371985064
2023-04-22 21:00:00+00:00,125.95774340225051
2023-04-22 22:00:00+00:00,103.73249313954143
2023-04-22 23:00:00+00:00,169.6147476600518
2023-04-23 00:00:00+00:00,50.55391448212645
2023-04-23 01:00:00+00:00,33.00304522461465
2023-04-23 02:00:00+00:00,58.34263771617316
2023-04-23 03:00:00+00:00,42.68328365878397
2023-04-23 04:00:00+00:00,80.62944766934937
2023-04-23 05:00:00+00:00,70.39364764503198
2023-04-23 06:00:00+00:00,142.59391889871165
2023-04-23 07:00:00+00:00,136.1111969425365
2023-04-23 08:00:00+00:00,276.0201879078219
2023-04-23 09:00:00+00:00,269.4741174226566
2023-04-23 10:00:00+00:00,287.7229581786663
2023-04-23 11:00:00+00:00,284.599939256882
2023-04-23 12:00:00+00:00,250.83034399415948
2023-04-23 13:00:00+00:00,277.99769359604835
2023-04-23 14:00:00+00:00,233.79980564105506
2023-04-23 15:00:00+00:00,270.7847829789136
2023-04-23 16:00:00+00:00,240.0181703308223
2023-04-23 17:00:00+00:00,288.73591755708134
2023-04-23 18:00:00+00:00,114.2062041054883
2023-04-23 19:00:00+00:00,125.03644487412846
2023-04-23 20:00:00+00:00,98.12685981004496
2023-04-23 21:00:00+00:00,111.74103742923126
2023-04-23 22:00:00+00:00,116.36018789881543
2023-04-23 23:00:00+00:00,98.00113323650815
2023-04-24 00:00:00+00:00,96.11569564143075
2023-04-24 01:00:00+00:00,79.34543231664559
2023-04-24 02:00:00+00:00,113.17519704463015
2023-04-24 03:00:00+00:00,112.15013972495089
2023-04-24 04:00:00+00:00,80.34012259115971
2023-04-24 05:00:00+00:00,82.74769668027268
2023-04-24 06:00:00+00:00,244.3893349583099
2023-04-24 07:00:00+00:00,245.1109366115152
